NDB_NO,Description,Fat per gram,Protein per gram,Carbs per gram,Calories per gram,F + P + C
32008,"Pasta mix, classic cheeseburger macaroni, unprepared",0.018780488,0.11601626,0.715121951,3.487804878,0.849918699
7920,"Swisswurst, pork and beef, with swiss cheese, smoked",0.273636364,0.126883117,0.015974026,3.064935065,0.416493507
32010,"Pasta mix, Italian lasagna, unprepared",0.019716312,0.109007092,0.737730496,3.560283688,0.8664539
32011,"Yellow rice with seasoning, dry packet mix, unprepared",0.01754386,0.070175439,0.746842105,3.438596491,0.834561404
32012,"Pizza rolls, frozen, unprepared",0.09975,0.08725,0.50725,3.275,0.69425
32013,"Potsticker or wonton, pork and vegetable, frozen, unprepared",0.055172414,0.082827586,0.132827586,1.35862069,0.270827586
32014,"Macaroni or noodles with cheese, made from reduced fat packaged mix, unprepared",0.04030303,0.131010101,0.520606061,2.96969697,0.691919192
32015,"Turnover, cheese-filled, tomato-based sauce, frozen, unprepared",0.094488189,0.102362205,0.272913386,2.346456693,0.46976378
32016,"Macaroni or noodles with cheese, microwaveable, unprepared",0.06557377,0.114754098,0.707540984,3.885245902,0.887868852
32017,"Pasta mix, Italian four cheese lasagna, unprepared",0.027008547,0.125299145,0.702564103,3.547008547,0.854871795
32018,"Spanish rice mix, dry mix, unprepared",0.016142857,0.106142857,0.764571429,3.628571429,0.886857143
32019,"Lasagna, cheese, frozen, unprepared",0.042194093,0.050590717,0.216118143,1.451476793,0.308902953
32020,"Chicken, thighs, frozen, breaded, reheated",0.224511278,0.186616541,0.142330827,3.338345865,0.553458646
32021,"Spanish rice mix, dry mix, prepared (with canola/vegetable oil blend or diced tomatoes and margarine)",0.023787879,0.032676768,0.227424242,1.252525253,0.283888889
32022,"KASHI Three Cheese Ravioli with Mediterranean Tomato Sauce, frozen, unprepared",0.041991701,0.055020747,0.197012448,1.31120332,0.294024896
32023,"KASHI Mushroom  &  Asparagus Risotto, frozen, unprepared",0.037007042,0.042992958,0.17,1.158450704,0.25
32024,"Rice mix, cheese flavor, dry mix, unprepared",0.035087719,0.087719298,0.73877193,3.614035088,0.861578947
32025,"Dumpling, potato- or cheese-filled, frozen",0.061403509,0.052631579,0.296403509,1.947368421,0.410438597
32026,"Turnover, chicken- or turkey-, and vegetable-filled, reduced fat, frozen",0.05511811,0.078661417,0.217401575,1.677165354,0.351181102
32027,"Turnover, meat- and cheese-filled, tomato-based sauce, reduced fat, frozen",0.05511811,0.094488189,0.318897638,2.149606299,0.468503937
32028,"Turnover, filled with egg, meat and cheese, frozen",0.125984252,0.078661417,0.206692913,2.283464567,0.411338582
32029,"Rice mix, white and wild, flavored, unprepared",0.00877193,0.105263158,0.761403509,3.543859649,0.875438597
32030,"KASHI Italian Vegetable Medley Pasta, frozen, unprepared",0.026006711,0.047013423,0.162986577,1.060402685,0.236006711
32031,"Salisbury steak with gravy, frozen",0.104761905,0.06984127,0.067777778,1.492063492,0.242380953
32032,"Sausage, egg and cheese breakfast biscuit",0.221269841,0.095396825,0.215714286,3.238095238,0.532380952
32034,"HUNGRY MAN, Salisbury Steak With Gravy, frozen, unprepared",0.0853125,0.07953125,0.06953125,1.359375,0.234375
32035,"BANQUET, Salisbury Steak With Gravy, family size, frozen, unprepared",0.110972222,0.068888889,0.069583333,1.555555556,0.249444444
32036,"JIMMY DEAN, Sausage, Egg, and Cheese Breakfast Biscuit, frozen, unprepared",0.228984375,0.092890625,0.210703125,3.28125,0.532578125
35009,"Whale, beluga, meat, dried (Alaska Native)",0.053333333,0.698666667,0,3.266666667,0.752
35015,"Blackberries, wild, raw (Alaska Native)",0.010700637,0.008407643,0.098407643,0.522292994,0.117515923
35139,"Squash, Indian, cooked, boiled (Navajo)",0.001410935,0.003174603,0.032098765,0.176366843,0.036684303
35140,"Bread, kneel down (Navajo)",0.022222222,0.04303351,0.394708995,1.940035273,0.459964727
35141,"Mutton, cooked, roasted (Navajo)",0.110758377,0.334391534,0.000705467,2.328042328,0.445855378
35142,"Frybread, made with lard (Navajo)",0.122171053,0.066907895,0.482631579,3.302631579,0.671710527
35143,"Tortilla, includes plain and from mutton sandwich (Navajo)",0.009492386,0.072791878,0.499390863,2.370558376,0.581675127
35144,"Stew, dumpling with mutton (Navajo)",0.037792208,0.08711039,0.080292208,1.00974026,0.205194806
35145,"Stew, hominy with mutton (Navajo)",0.020608273,0.067104623,0.09379562,0.829683698,0.181508516
35146,"Stew, mutton, corn, squash (Navajo)",0.04339934,0.08620462,0.072706271,1.02970297,0.202310231
35147,Tamales (Navajo),0.061182796,0.062795699,0.181182796,1.532258065,0.305161291
35183,"Corn, dried, yellow (Northern Plains Indians)",0.106525573,0.144973545,0.662786596,4.197530864,0.914285714
35190,"Salmon, red (sockeye), filets with skin, smoked (Alaska Native)",0.114259259,0.606203704,0,3.453703704,0.720462963
35195,"Cattail, Narrow Leaf Shoots (Northern Plains Indians)",0,0.011578947,0.051578947,0.263157895,0.063157894
35197,"Lambsquarters, steamed (Northern Plains Indians)",0.001538462,0.040615385,0.074769231,0.476923077,0.116923078
35198,"Prickly pears, raw (Northern Plains Indians)",0.001052632,0.001052632,0.101578947,0.421052632,0.103684211
35199,"Prickly pears, broiled (Northern Plains Indians)",0.002666667,0.004,0.216,0.933333333,0.222666667
35200,"Prairie Turnips, raw (Northern Plains Indians)",0.003968254,0.026190476,0.356349206,1.587301587,0.386507936
35201,"Prairie Turnips, boiled (Northern Plains Indians)",0.002857143,0.016428571,0.3,1.285714286,0.319285714
35202,"Raspberries, wild (Northern Plains Indians)",0.002769231,0.011230769,0.138461538,0.623076923,0.152461538
35203,"Rose Hips, wild (Northern Plains Indians)",0.003385827,0.015984252,0.382204724,1.622047244,0.401574803
35204,"Chokecherries, raw, pitted (Northern Plains Indians)",0.016883117,0.03038961,0.336168831,1.616883117,0.383441558
35205,"Stinging Nettles, blanched (Northern Plains Indians)",0.001123596,0.027078652,0.07494382,0.415730337,0.103146068
35206,"Plums, wild (Northern Plains Indians)",0.001677019,0.004285714,0.219503106,0.913043478,0.225465839
35211,"Caribou, hind quarter, meat, cooked (Alaska Native)",0.048181818,0.288030303,0,1.590909091,0.336212121
35232,"Wocas, dried seeds, Oregon, yellow pond lily (Klamath)",0.010582011,0.079012346,0.800352734,3.597883598,0.889947091
35233,"Hazelnuts, beaked (Northern Plains Indians)",0.525,0.15,0.225,7.5,0.9
35234,"Piki bread, made from blue cornmeal (Hopi)",0.071428571,0.090714286,0.722142857,3.892857143,0.884285714
35235,"Wocas, tuber, cooked, Oregon, yellow pond lily (Klamath)",0.003527337,0.007054674,0.070546737,0.352733686,0.081128748
35236,"Stew, pinto bean and hominy, badufsuki (Hopi)",0.005418502,0.014185022,0.053788546,0.321585903,0.07339207
35237,"Tamales, masa and pork filling (Hopi)",0.04699115,0.131858407,0.182831858,1.681415929,0.361681415
35239,"Tortilla, blue corn, Sakwavikaviki (Hopi)",0.014035088,0.078245614,0.58122807,2.754385965,0.673508772
36012,"Restaurant, family style, fried mozzarella sticks",0.183306122,0.147510204,0.251387755,3.248979592,0.582204081
36013,"Restaurant, family style, sirloin steak",0.084819277,0.298012048,0,1.951807229,0.382831325
36014,"Restaurant, family style, french fries",0.140411765,0.034882353,0.372,2.888235294,0.547294118
36015,"Restaurant, family style, chicken fingers, from kid's menu",0.174473684,0.186842105,0.187719298,3.070175439,0.549035087
36016,"Restaurant, family style, shrimp, breaded and fried",0.186686391,0.126686391,0.222899408,3.082840237,0.53627219
36017,"Restaurant, family style, macaroni  &  cheese, from kids' menu",0.060588235,0.054191176,0.188014706,1.507352941,0.302794117
36024,"CRACKER BARREL, chicken tenderloin platter, fried",0.1548,0.180628571,0.202914286,2.931428571,0.538342857
36025,"CRACKER BARREL, coleslaw",0.132215569,0.008922156,0.13011976,1.748502994,0.271257485
36026,"CRACKER BARREL, onion rings, thick-cut",0.16,0.047816092,0.409501916,3.268199234,0.617318008
36033,"Restaurant, family style, fish fillet, battered or breaded, fried",0.107920354,0.134911504,0.168893805,2.190265487,0.411725663
36034,"Restaurant, family style, chicken tenders",0.166318408,0.18880597,0.192885572,3.019900498,0.54800995
36035,"Restaurant, family style, coleslaw",0.117777778,0.008796296,0.123518519,1.592592593,0.250092593
36036,"Restaurant, family style, onion rings",0.192818533,0.048918919,0.407181467,3.55984556,0.648918919
36038,"Restaurant, family style, spaghetti and meatballs",0.085223881,0.078432836,0.155074627,1.701492537,0.318731344
36039,"Restaurant, family style, hash browns",0.089893617,0.024893617,0.265851064,1.968085106,0.380638298
36040,"CRACKER BARREL, macaroni n' cheese",0.117485714,0.064914286,0.156114286,1.942857143,0.338514286
36041,"Restaurant, Italian, lasagna with meat",0.106892779,0.108293217,0.113610503,1.849015317,0.328796499
36042,"OLIVE GARDEN, lasagna classico",0.108388626,0.112796209,0.103293839,1.838862559,0.324478674
36043,"CARRABBA'S ITALIAN GRILL, lasagne",0.110594966,0.104805492,0.123592677,1.910755149,0.338993135
36044,"ON THE BORDER, Mexican rice",0.048596491,0.035614035,0.341491228,1.947368421,0.425701754
36045,"ON THE BORDER, refried beans",0.05,0.073037037,0.175185185,1.437037037,0.298222222
36046,"Restaurant, Italian, spaghetti with pomodoro sauce (no meat)",0.018901961,0.039,0.177705882,1.039215686,0.235607843
36047,"OLIVE GARDEN, spaghetti with pomodoro sauce",0.018493724,0.042594142,0.171401674,1.020920502,0.23248954
36048,"CARRABBA'S ITALIAN GRILL, spaghetti with pomodoro sauce",0.017505112,0.034192229,0.186298569,1.040899796,0.23799591
36049,"ON THE BORDER, cheese enchilada",0.1774,0.11672,0.162,2.712,0.45612
36050,"Restaurant, Mexican, cheese enchilada",0.184713115,0.112418033,0.154508197,2.729508197,0.451639345
36051,"ON THE BORDER, cheese quesadilla",0.255024631,0.168719212,0.242512315,3.9408867,0.666256158
36052,"Restaurant, Mexican, cheese quesadilla",0.230780488,0.159317073,0.241121951,3.67804878,0.631219512
36053,"CARRABBA'S ITALIAN GRILL, cheese ravioli with marinara sauce",0.06,0.079589041,0.176191781,1.55890411,0.315780822
36054,"OLIVE GARDEN, cheese ravioli with marinara sauce",0.056101322,0.074405286,0.196409692,1.59030837,0.3269163
36055,"Restaurant, Italian, cheese ravioli with marinara sauce",0.057002342,0.070702576,0.18501171,1.540983607,0.312716628
36056,"Restaurant, Mexican, cheese tamales",0.119900662,0.089900662,0.179701987,2.158940397,0.389503311
36057,"CARRABBA'S ITALIAN GRILL, chicken parmesan without cavatappi pasta",0.109498525,0.19,0.0779941,2.05899705,0.377492625
36058,"OLIVE GARDEN, chicken parmigiana without pasta",0.112302632,0.153289474,0.122796053,2.108552632,0.388388159
36059,"Restaurant, Italian, chicken parmesan without pasta",0.10641196,0.161694352,0.109202658,2.03986711,0.37730897
7078,"Thuringer, cervelat, summer sausage, beef, pork",0.304285714,0.174464286,0.033214286,3.625,0.511964286
13166,"USDA Commodity, beef, canned",0.175777778,0.205111111,0,2.466666667,0.380888889
36401,"Restaurant, Latino, chicken and rice, entree, prepared",0.050567376,0.120212766,0.200283688,1.737588652,0.37106383
23502,"USDA Commodity, beef, ground bulk/coarse ground, frozen, cooked",0.163315697,0.260670194,0,2.574955908,0.423985891
36404,"Restaurant, Latino, arroz con leche (rice pudding)",0.036890459,0.032014134,0.249187279,1.459363958,0.318091872
36405,"Restaurant, Latino, Arroz con frijoles negros (rice and black beans)",0.038503254,0.046399132,0.243991323,1.509761388,0.328893709
36406,"Restaurant, Latino, Arroz con habichuelas colorados (Rice And Red Beans)",0.03459322,0.03959322,0.23740678,1.420338983,0.31159322
36407,"Restaurant, Latino, Arroz con grandules (rice and pigeonpeas)",0.049800919,0.035007657,0.307503828,1.819295559,0.392312404
36408,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",0.090079365,0.055873016,0.314920635,2.293650794,0.460873016
36409,"Restaurant, Latino, pupusas con queso (pupusas, cheese)",0.132478632,0.117179487,0.223931624,2.564102564,0.473589743
36410,"Restaurant, Latino, pupusas del cerdo (pupusas, pork)",0.104262295,0.115081967,0.230163934,2.319672131,0.449508196
36411,"Restaurant, Latino, tamale, corn",0.072108434,0.034819277,0.266807229,1.861445783,0.37373494
36412,"Restaurant, Latino, tamale, pork",0.090422535,0.073521127,0.157464789,1.73943662,0.321408451
36413,"Restaurant, Latino, black bean soup",0.025691057,0.05101626,0.147886179,1.028455285,0.224593496
36414,"Restaurant, Latino, tripe soup",0.0258,0.0861,0.0407,0.74,0.1526
36415,"Restaurant, Latino, arepa (unleavened cornmeal bread)",0.05377551,0.054795918,0.371428571,2.193877551,0.479999999
36416,"Restaurant, Latino, bunuelos (fried yeast bread)",0.262428571,0.080142857,0.485714286,4.614285714,0.828285714
36417,"Restaurant, Mexican, spanish rice",0.052931034,0.032758621,0.311637931,1.853448276,0.397327586
36418,"Restaurant, Mexican, refried beans",0.067702703,0.069121622,0.167905405,1.560810811,0.30472973
36601,"Restaurant, Chinese, egg rolls, assorted",0.119438202,0.082808989,0.272921348,2.494382022,0.475168539
36602,"Restaurant, Chinese, fried rice, without meat",0.029635036,0.040510949,0.327883212,1.737226277,0.398029197
36603,"Restaurant, Chinese, beef and vegetables",0.052996516,0.070801394,0.072891986,1.050522648,0.196689896
36604,"CRACKER BARREL, chicken tenderloin platter, fried, from kid's menu",0.15407767,0.186699029,0.202427184,2.941747573,0.543203883
36605,"CRACKER BARREL, country fried shrimp platter",0.167718121,0.126174497,0.214026846,2.872483221,0.507919464
36606,"CRACKER BARREL, farm raised catfish platter",0.170505618,0.229382022,0.053089888,2.657303371,0.452977528
36607,"CRACKER BARREL, steak fries",0.131818182,0.032575758,0.308686869,2.550505051,0.473080809
36608,"CRACKER BARREL, grilled sirloin steak",0.085231788,0.315231788,0,2.033112583,0.400463576
36609,"CRACKER BARREL, macaroni n' cheese plate, from kid's menu",0.115097276,0.06459144,0.155797665,1.918287938,0.335486381
36617,"Restaurant, Chinese, lemon chicken",0.135505618,0.118699839,0.206099518,2.520064205,0.460304975
36618,"Restaurant, Chinese, general tso's chicken",0.163607477,0.129009346,0.239906542,2.94953271,0.532523365
36619,"Restaurant, Chinese, kung pao chicken",0.069801325,0.097599338,0.068692053,1.289735099,0.236092716
36620,"Restaurant, Chinese, shrimp and vegetables",0.040499168,0.059001664,0.045207987,0.780366057,0.144708819
36621,"Restaurant, Chinese, sweet and sour chicken",0.126501416,0.101005666,0.238597734,2.5,0.466104816
36622,"Restaurant, Chinese, sweet and sour pork",0.156600985,0.08909688,0.233399015,2.699507389,0.47909688
36623,"Restaurant, Chinese, chicken chow mein",0.027996689,0.067599338,0.082897351,0.849337748,0.178493378
36624,"Restaurant, Chinese, vegetable chow mein, without meat or noodles",0.016795367,0.013397683,0.057400257,0.42985843,0.087593307
36625,"Restaurant, Chinese, vegetable lo mein, without meat",0.023495277,0.047705803,0.201605938,1.210526316,0.272807018
36626,"Restaurant, Chinese, chicken and vegetables",0.045598846,0.081803752,0.053795094,0.949494949,0.181197692
36629,"Restaurant, Chinese, orange chicken",0.126805556,0.144598765,0.224598765,2.62037037,0.496003086
36630,"Restaurant, Italian, spaghetti with meat sauce",0.035902527,0.057906137,0.16400722,1.209386282,0.257815884
36631,"OLIVE GARDEN, spaghetti with meat sauce",0.0328,0.058,0.171904762,1.20952381,0.262704762
36632,"CARRABBA'S ITALIAN GRILL, spaghetti with meat sauce",0.039199255,0.058696462,0.157094972,1.219739292,0.254990689
36633,"Restaurant, Chinese, sesame chicken",0.14250457,0.143308958,0.268793419,2.930530165,0.554606947
42040,"Syrups, grenadine",0,0,0.669,2.7,0.669
42055,"Beverages, fruit-flavored drink, dry powdered mix, low calorie, with aspartame",0,0.005,0.87375,2.125,0.87875
42074,"Frozen novelties, ice cream type, vanilla ice cream, light, no sugar added, chocolate coated",0.101025641,0.063974359,0.261153846,2.205128205,0.426153846
42116,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",0.14,0.015333333,0.07,1.6,0.225333333
42117,"Imitation cheese, american or cheddar, low cholesterol",0.32,0.25,0.01,3.902654867,0.58
42128,"Turkey ham, sliced, extra lean, prepackaged or deli-sliced",0.037971014,0.196014493,0.029275362,1.239130435,0.263260869
42129,"Bologna, beef and pork, low fat",0.192971014,0.115,0.026014493,2.297101449,0.333985507
42131,"Milk dessert, frozen, milk-fat free, chocolate",0.01,0.042992701,0.377007299,1.671532847,0.43
42135,"Whipped topping, frozen, low fat",0.130933333,0.03,0.236,2.24,0.396933333
42136,"Cream substitute, powdered, light",0.157021277,0.019042553,0.734042553,4.308510638,0.910106383
42137,"Salad dressing, peppercorn dressing, commercial, regular",0.614179104,0.011940299,0.035074627,5.671641791,0.66119403
42138,"Mayonnaise, reduced-calorie or diet, cholesterol-free",0.332876712,0.00890411,0.067123288,3.356164384,0.40890411
42139,"Granola bar, soft, milk chocolate coated, peanut butter",0.312169312,0.095943563,0.541093474,5.361552028,0.949206349
42140,"Salad dressing, italian dressing, reduced calorie",0.2,0.002857143,0.067142857,2,0.27
42141,"Cream substitute, liquid, light",0.035,0.008,0.091,0.7,0.134
42151,"Vegetable oil-butter spread, reduced calorie",0.53,0,0,4.615384615,0.53
42153,"Salad dressing, blue or roquefort cheese dressing, light",0.026875,0.02125,0.131875,0.875,0.18
42155,"Cheese, monterey, low fat",0.215984848,0.281969697,0.006969697,3.128787879,0.504924242
42157,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free",0.027058824,0.014117647,0.2,1.058823529,0.241176471
42158,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, cholesterol-free",0.08,0.01,0.16,1.4,0.25
23508,"USDA Commodity, beef, ground, bulk/coarse ground, frozen, raw",0.170705882,0.173647059,0,2.282352941,0.344352941
42171,"Salad dressing, french dressing, reduced calorie",0.13,0.00375,0.27,2.25,0.40375
42173,"Turkey and pork sausage, fresh, bulk, patty or link, cooked",0.23,0.227,0.007,3.069230769,0.464
42178,"Mayonnaise, made with tofu",0.318,0.059333333,0.030666667,3.2,0.408
23503,"USDA Commodity, beef, patties (100%), frozen, cooked",0.16375,0.22984375,0.0090625,2.484375,0.40265625
42185,"Frozen yogurts, chocolate, nonfat milk, sweetened without sugar",0.008010753,0.043978495,0.196989247,1.069892473,0.248978495
42186,"Frozen yogurts, chocolate",0.035977011,0.03,0.215977011,1.270114943,0.281954022
42189,"Milk, buttermilk, fluid, cultured, reduced fat",0.02,0.040979592,0.052979592,0.559183673,0.113959184
42190,"Pork sausage rice links, brown and serve, cooked",0.376222222,0.137111111,0.023555556,4.066666667,0.536888889
42192,"Salad dressing, blue or roquefort cheese dressing, fat-free",0.01,0.015294118,0.255882353,1.176470588,0.281176471
42204,"Rice cake, cracker (include hain mini rice cakes)",0.042857143,0.071428571,0.811904762,3.80952381,0.926190476
42205,"Cheese, pasteurized process, cheddar or American, fat-free",0.008125,0.225,0.13375,1.5,0.366875
42230,"Salad Dressing, coleslaw dressing, reduced fat",0.2,0,0.4,3.294117647,0.6
42231,"Oil, flaxseed, cold pressed",1,0.000735294,0,8.823529412,1.000735294
42235,"Cheese, cottage, lowfat, 1% milkfat, lactose reduced",0.01,0.123982301,0.032035398,0.743362832,0.166017699
42256,"Margarine-like, vegetable oil spread, stick or tub, sweetened",0.52,0,0.167142857,5.357142857,0.687142857
42258,"Cheese product, pasteurized process, cheddar, reduced fat",0.141071429,0.176071429,0.106071429,2.392857143,0.423214287
42259,"Snacks, popcorn, home-prepared, oil-popped, unsalted",0.28125,0.09,0.58125,5,0.9525
42270,"Beverages, Orange juice drink",0,0.002008032,0.134096386,0.53815261,0.136104418
42272,"Snacks, granola bar, with coconut, chocolate coated",0.322045855,0.051851852,0.552028219,5.32627866,0.925925926
42280,"Frankfurter, meat and poultry, low fat",0.027972028,0.154965035,0.083986014,1.20979021,0.266923077
42281,"Gums, seed gums (includes locust bean, guar)",0.004938272,0.045855379,0.772839506,3.315696649,0.823633157
